target name	accession	query name	accession2	E-value_full_sequence	score_full_sequence	bias_full_sequence	E-value_best_first_domain	score_best_first_domain	bias_best_first_domain	exp	reg	clu	ov	env	dom	rep	inc	Description_target
GCA_000017945-FLGBHGLA_02540	-	COG1628	-	2.7e-17	59.7	0.0	2.9e-17	59.6	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04210	-	COG0301	-	2.8e-17	59.7	0.0	3.1e-17	59.6	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01000	-	COG1733	-	3.4e-17	59.6	0.1	4.5e-17	59.2	0.1	1.3	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_00970	-	COG0244	-	4.3e-17	59.5	8.8	7.6e-17	58.7	8.8	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02730	-	COG1998	-	2.1e-17	59.4	0.9	2.1e-17	59.4	0.9	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03560	-	COG0358	-	5.8e-17	59.2	0.9	6.9e-17	58.9	0.9	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03530	-	COG2075	-	5.3e-17	59.1	0.8	5.5e-17	59.1	0.8	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03270	-	COG1412	-	4.7e-17	59.0	0.1	5.6e-17	58.7	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11830	-	COG3642	-	5.6e-17	59.0	0.0	7.4e-17	58.6	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00960	-	COG3461	-	5.3e-17	58.9	1.1	5.8e-17	58.8	1.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09620	-	COG1634	-	5.5e-17	58.9	0.0	9.5e-17	58.1	0.0	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01110	-	COG0073	-	6.9e-17	58.8	0.1	8.2e-17	58.6	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08670	-	COG1318	-	6.9e-17	58.7	2.5	1.5e-08	31.6	0.1	2.2	1	1	1	2	2	2	2	-
GCA_000008085-CALJACFG_02710	-	COG0255	-	5.7e-17	58.5	6.0	6.6e-17	58.3	6.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02840	-	COG4106	-	8.7e-17	58.4	0.0	9.9e-17	58.2	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00810	-	COG3435	-	9.4e-17	58.3	0.0	1.1e-16	58.1	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05750	-	COG2404	-	9.8e-17	58.3	0.1	1.2e-16	58.1	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11790	-	COG1144	-	6.9e-17	58.2	0.9	7.6e-17	58.0	0.9	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03230	-	COG3270	-	8.6e-17	58.1	0.0	1e-16	57.9	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05570	-	COG1988	-	1.3e-16	57.9	10.8	1.4e-16	57.7	10.8	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02930	-	COG2260	-	1.3e-16	57.7	1.6	1.4e-16	57.6	1.6	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10520	-	COG1433	-	1.4e-16	57.7	0.0	1.6e-16	57.6	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03550	-	COG1994	-	1.7e-16	57.6	9.1	2.2e-16	57.2	9.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00820	-	COG1672	-	1.2e-16	57.5	0.0	1.2e-16	57.5	0.0	4.1	1	1	0	2	2	1	1	-
GCA_000017945-FLGBHGLA_08460	-	COG1977	-	2.8e-16	57.4	0.0	3.2e-16	57.2	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08510	-	COG2457	-	1.8e-16	57.3	0.0	2.1e-16	57.1	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11730	-	COG1688	-	2.1e-16	57.3	1.8	7.3e-16	55.5	1.8	1.7	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_03540	-	COG0546	-	3.2e-16	57.1	0.1	3.7e-16	56.9	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03880	-	COG1340	-	1.7e-16	57.1	58.0	4.2e-16	55.8	58.0	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14520	-	COG4960	-	2.7e-16	57.0	7.3	3.8e-16	56.5	7.3	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04280	-	COG1460	-	3.6e-16	56.3	7.4	4.3e-16	56.0	7.4	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07730	-	COG4106	-	3.8e-16	56.3	0.0	4e-16	56.2	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01710	-	COG1433	-	4.7e-16	56.1	0.0	5.6e-16	55.8	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12760	-	COG0727	-	4.9e-16	56.1	2.0	5.5e-16	55.9	2.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05710	-	COG3355	-	3.9e-16	56.0	0.5	4.6e-16	55.8	0.5	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05750	-	COG0750	-	6.1e-16	55.7	7.2	9.6e-12	41.9	0.2	2.2	1	1	1	2	2	2	2	-
GCA_000017945-FLGBHGLA_01750	-	COG1149	-	4.4e-16	55.6	0.2	4.7e-16	55.5	0.2	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13880	-	COG1525	-	7.2e-16	55.5	0.0	2.4e-15	53.8	0.0	1.5	1	1	1	2	2	2	1	-
GCA_000008085-CALJACFG_04540	-	COG4049	-	4.4e-16	55.4	0.3	4.5e-16	55.4	0.3	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05700	-	COG0250	-	1e-15	55.4	3.0	3.1e-15	53.8	3.0	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01540	-	COG0681	-	7.4e-16	55.3	0.5	4.9e-14	49.3	0.3	2.0	1	1	1	2	2	2	2	-
GCA_000008085-CALJACFG_00240	-	COG0612	-	1e-15	54.9	0.0	1.2e-15	54.7	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02400	-	COG2093	-	8.9e-16	54.9	0.4	9.3e-16	54.8	0.4	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08200	-	COG2892	-	9.9e-16	54.7	0.0	1.1e-15	54.5	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13140	-	COG0200	-	1.2e-15	54.7	1.2	1.9e-15	54.2	1.2	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00480	-	COG0476	-	1.5e-15	54.6	0.0	1.8e-15	54.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10080	-	COG1958	-	1.1e-15	54.6	0.1	1.2e-15	54.5	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00120	-	COG4641	-	1.5e-15	54.4	0.0	2e-15	54.1	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00500	-	COG1708	-	1.8e-15	54.2	0.7	3.8e-15	53.2	0.1	2.3	2	1	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_12220	-	COG0451	-	2.1e-15	54.1	0.1	2.5e-15	53.9	0.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14560	-	COG0198	-	3.2e-15	53.5	1.6	3.9e-15	53.3	1.6	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03720	-	COG3357	-	2.6e-15	53.4	0.3	2.6e-15	53.3	0.3	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04090	-	COG0721	-	3.7e-15	53.4	0.2	4.4e-15	53.1	0.2	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10450	-	COG1694	-	3.2e-15	53.2	0.5	4.1e-15	52.8	0.5	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02380	-	COG3264	-	3.8e-15	53.0	4.2	4.5e-15	52.7	4.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03060	-	COG2271	-	4.7e-15	53.0	42.9	5.6e-15	52.8	42.9	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07890	-	COG2260	-	3.4e-15	53.0	1.4	3.4e-15	53.0	1.4	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02090	-	COG0091	-	4.7e-15	52.6	0.1	7.9e-15	51.9	0.1	1.3	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06810	-	COG3609	-	5.9e-15	52.6	0.7	6.2e-15	52.6	0.7	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12440	-	COG1645	-	6.4e-15	52.5	0.6	1.1e-14	51.8	0.6	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03270	-	COG2242	-	5.4e-15	52.4	0.0	5.9e-15	52.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05230	-	COG2888	-	3.5e-15	52.4	9.2	3.5e-15	52.4	9.2	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03890	-	COG1141	-	6.9e-15	52.0	3.7	7.5e-15	51.9	3.7	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00510	-	COG1767	-	7.1e-15	52.0	0.0	8.6e-14	48.4	0.0	2.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03530	-	COG1826	-	9.9e-15	52.0	0.6	1.4e-14	51.6	0.6	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02690	-	COG1676	-	8.8e-15	51.6	1.2	1e-14	51.4	1.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14260	-	COG1034	-	8.4e-15	51.6	0.0	7.4e-13	45.2	0.0	2.9	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09100	-	COG0704	-	1.6e-14	51.4	2.4	3.5e-14	50.3	2.1	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08210	-	COG1100	-	8.7e-15	51.1	0.0	1e-14	50.9	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09130	-	COG1226	-	9.2e-15	51.0	2.1	1.1e-14	50.8	2.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00500	-	COG1665	-	1.5e-14	50.9	0.0	3e-14	50.0	0.0	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04570	-	COG2524	-	2.5e-14	50.5	0.1	2.9e-14	50.3	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05400	-	COG0721	-	3.2e-14	50.4	0.2	3.5e-14	50.3	0.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14140	-	COG3261	-	1.2e-14	50.4	1.0	5.5e-08	28.5	0.0	3.0	3	0	0	3	3	3	2	-
GCA_000008085-CALJACFG_04740	-	COG0202	-	2.9e-14	50.3	0.0	3.6e-14	50.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11800	-	COG0839	-	2.9e-14	50.0	19.6	4.2e-14	49.4	19.6	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03250	-	COG1841	-	2.3e-14	49.9	0.8	5.2e-14	48.7	0.3	1.9	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_08710	-	COG1828	-	2.8e-14	49.9	0.2	3.1e-14	49.8	0.2	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00400	-	COG1958	-	3.1e-14	49.8	0.1	3.3e-14	49.8	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00940	-	COG2386	-	2.5e-14	49.7	22.1	3e-14	49.5	22.1	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05430	-	COG1382	-	3.9e-14	49.6	11.3	4.4e-14	49.4	11.3	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01850	-	COG0202	-	5.5e-14	49.4	0.0	7.8e-14	48.9	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08650	-	COG1552	-	5.7e-14	49.4	0.6	5.7e-14	49.4	0.6	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10170	-	COG1460	-	4.9e-14	49.4	4.4	5.5e-14	49.2	4.4	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05610	-	COG0838	-	4.8e-14	49.3	0.0	6.3e-14	48.9	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14730	-	COG2345	-	1.2e-13	48.9	0.0	1.4e-13	48.8	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05100	-	COG0184	-	8.2e-14	48.6	0.0	1.5e-13	47.7	0.0	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07050	-	COG0636	-	9.6e-14	48.4	22.9	2.7e-13	46.9	22.9	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11060	-	COG1145	-	6.1e-14	48.4	4.9	6.7e-14	48.2	4.9	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02050	-	COG0175	-	1.8e-13	47.8	0.0	2.2e-13	47.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07350	-	COG5542	-	2.1e-13	47.0	16.0	2.1e-13	47.0	16.0	2.8	2	1	1	3	3	3	1	-
GCA_000017945-FLGBHGLA_14160	-	COG2048	-	2.5e-13	46.8	0.1	2.3e-06	23.9	0.0	3.7	3	1	1	4	4	4	3	-
GCA_000008085-CALJACFG_03830	-	COG1056	-	5.7e-13	46.4	0.0	7.6e-13	46.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01420	-	COG1848	-	6.6e-13	46.3	0.3	8.4e-13	46.0	0.3	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07740	-	COG1474	-	4.6e-13	46.2	0.0	9.3e-13	45.1	0.0	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06850	-	COG1437	-	7.7e-13	45.8	0.1	9.7e-13	45.5	0.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12770	-	COG1149	-	4.7e-13	45.8	3.7	5.2e-13	45.7	3.7	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00900	-	COG2524	-	8.2e-13	45.6	0.2	2.6e-12	43.9	0.2	1.8	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07880	-	COG0575	-	1.4e-12	45.0	5.0	1.4e-12	45.0	5.0	1.6	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_04020	-	COG1433	-	1.4e-12	44.8	0.0	1.8e-12	44.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10530	-	COG5652	-	1.8e-12	44.5	1.9	3.9e-12	43.5	1.9	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03720	-	COG1594	-	2.3e-12	44.4	0.8	2.7e-12	44.1	0.8	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02990	-	COG1872	-	1.6e-12	44.3	0.0	1.7e-12	44.2	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03700	-	COG4717	-	1.2e-12	44.1	15.3	1.8e-12	43.4	15.3	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05790	-	COG4946	-	8e-13	44.1	0.0	3.4e-06	22.1	0.0	2.0	1	1	1	2	2	2	2	-
GCA_000008085-CALJACFG_00750	-	COG2112	-	2.3e-12	43.6	2.0	2.9e-12	43.2	2.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08250	-	COG2271	-	3.6e-12	43.5	29.9	4.7e-12	43.1	29.9	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00840	-	COG1849	-	3.4e-12	43.3	0.7	3.8e-12	43.2	0.7	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12140	-	COG0250	-	6.8e-12	43.0	3.2	1.6e-11	41.8	3.2	1.5	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_02360	-	COG0199	-	6.7e-12	42.8	0.4	7.6e-12	42.6	0.4	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04490	-	COG5752	-	4.4e-12	42.5	0.0	5.4e-12	42.2	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00840	-	COG2093	-	5.5e-12	42.4	0.0	5.5e-12	42.4	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10710	-	COG2002	-	7.9e-12	42.4	0.9	1.2e-11	41.8	0.9	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06760	-	COG1721	-	1e-11	42.3	0.3	1.4e-11	41.8	0.3	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01210	-	COG1392	-	7.8e-12	42.2	4.0	1e-11	41.8	4.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03680	-	COG1967	-	7.2e-12	42.1	24.7	6.3e-10	35.8	24.7	3.0	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_05680	-	COG0592	-	1.2e-11	41.9	2.5	3.5e-11	40.4	2.5	1.6	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_05230	-	COG1374	-	1.3e-11	41.8	0.3	2e-11	41.2	0.2	1.3	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_10040	-	COG3822	-	9.4e-12	41.8	0.1	3.4e-10	36.7	0.1	2.0	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13390	-	COG1711	-	1.4e-11	41.7	1.8	8.3e-10	35.9	0.7	2.0	2	0	0	2	2	2	2	-
GCA_000008085-CALJACFG_03590	-	COG0693	-	1.7e-11	41.6	0.0	2.1e-11	41.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03260	-	COG1873	-	1.4e-11	41.5	0.0	1.6e-11	41.3	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11700	-	COG2254	-	2e-11	41.2	2.1	1.9e-10	37.9	2.1	2.1	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04690	-	COG3162	-	1.4e-11	41.1	3.0	1.4e-11	41.0	3.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00340	-	COG0714	-	1.7e-11	41.0	0.0	2e-11	40.7	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14590	-	COG0199	-	2.7e-11	40.9	3.2	2.9e-11	40.8	3.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03090	-	COG1611	-	7.9e-12	40.8	1.9	1.1e-11	40.4	1.9	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04100	-	COG1630	-	1.8e-11	40.8	0.1	9e-10	35.2	0.0	2.3	2	1	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_06650	-	COG2888	-	1.4e-11	40.7	0.2	1.7e-11	40.4	0.2	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10680	-	COG1816	-	2.3e-11	40.7	0.0	2.5e-11	40.6	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03780	-	COG1708	-	3e-11	40.6	0.0	4.7e-11	39.9	0.0	1.3	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_03910	-	COG2443	-	1.5e-11	40.6	0.6	1.6e-11	40.6	0.6	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00760	-	COG0864	-	3.2e-11	40.6	0.0	3.5e-11	40.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00140	-	COG3355	-	2.8e-11	40.3	0.0	3.1e-11	40.2	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05240	-	COG5306	-	1.8e-11	40.0	4.0	2.1e-11	39.7	4.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03160	-	COG3402	-	4e-11	39.8	0.2	4e-11	39.8	0.2	2.0	1	1	1	2	2	2	2	-
GCA_000008085-CALJACFG_03400	-	COG1522	-	7.7e-11	39.5	0.0	8.5e-11	39.4	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03690	-	COG1800	-	4.2e-11	39.4	8.2	9.1e-06	21.8	0.4	2.3	2	1	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_03570	-	COG0792	-	8.2e-11	39.1	0.8	1.3e-10	38.4	0.8	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10500	-	COG0601	-	9.9e-11	38.8	4.9	1.7e-10	38.1	4.9	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11810	-	COG0713	-	8.2e-11	38.5	6.4	8.8e-11	38.4	6.4	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02220	-	COG1361	-	9.2e-11	38.1	0.0	2.4e-09	33.4	0.0	2.1	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14450	-	COG1280	-	1.7e-10	38.1	24.2	2.1e-10	37.9	24.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08820	-	COG0727	-	2.1e-10	37.9	0.4	2.3e-10	37.7	0.4	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05120	-	COG2888	-	1e-10	37.8	9.9	1.1e-10	37.7	9.9	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05150	-	COG4976	-	2.1e-10	37.8	0.0	3.1e-10	37.2	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05730	-	COG2271	-	2.2e-10	37.7	36.6	2.8e-10	37.3	36.6	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01520	-	COG1758	-	2.7e-10	37.2	0.1	3.3e-10	37.0	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06490	-	COG4641	-	3.7e-10	36.7	0.0	4.9e-10	36.3	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05460	-	COG3303	-	5.2e-10	36.1	4.7	6.5e-10	35.8	4.7	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01870	-	COG0195	-	4.3e-10	36.0	0.1	5.2e-10	35.7	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01980	-	COG0678	-	4.8e-10	36.0	0.0	5.9e-10	35.7	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07810	-	COG0283	-	8.3e-10	35.6	0.0	1.7e-06	24.7	0.0	2.1	1	1	1	2	2	2	2	-
GCA_000017945-FLGBHGLA_10850	-	COG1901	-	7.5e-10	35.5	0.1	4e-09	33.2	0.0	1.8	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_08280	-	COG3301	-	8.1e-10	35.3	34.9	2.6e-09	33.6	33.5	2.7	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_00670	-	COG0089	-	1.5e-09	35.2	4.9	2.7e-09	34.4	4.9	1.4	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_02160	-	COG1082	-	1.8e-09	35.1	0.0	3.2e-06	24.5	0.0	2.2	1	1	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_04730	-	COG0678	-	8.5e-10	35.1	0.0	1.2e-09	34.6	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08800	-	COG0592	-	1.7e-09	34.9	0.3	2.6e-09	34.2	0.3	1.3	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_04150	-	COG1996	-	1.7e-09	34.8	0.9	1.7e-09	34.8	0.9	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11510	-	COG1598	-	1.8e-09	34.8	0.7	2.1e-09	34.6	0.7	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13150	-	COG1841	-	1.2e-09	34.7	0.0	1.7e-09	34.3	0.0	1.4	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08740	-	COG1470	-	1.3e-09	34.5	0.4	2.6e-09	33.5	0.4	1.4	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_00450	-	COG4830	-	2.3e-09	34.4	1.9	3e-09	34.0	1.9	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01600	-	COG2034	-	1.4e-09	34.4	12.5	1.7e-09	34.2	12.5	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11620	-	COG5324	-	7.5e-10	34.3	0.4	1.7e-09	33.2	0.5	1.5	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_02350	-	COG1617	-	3.4e-09	34.0	0.0	3.4e-09	34.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04060	-	COG0663	-	2.2e-09	33.9	0.0	2.5e-09	33.7	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08620	-	COG1374	-	4.5e-09	33.6	0.0	5e-09	33.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11480	-	COG4976	-	5e-09	33.3	0.0	5.4e-09	33.1	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10690	-	COG1367	-	4.9e-09	33.2	0.0	9.1e-09	32.3	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12820	-	COG1719	-	6.3e-09	33.1	0.2	8.8e-08	29.4	0.2	2.0	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09860	-	COG1936	-	6.9e-09	33.0	0.2	2.5e-08	31.1	0.2	1.8	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10570	-	COG1522	-	7.7e-09	33.0	0.0	7.8e-09	33.0	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02650	-	COG0198	-	8.5e-09	32.9	1.2	1e-06	26.2	0.2	2.2	1	1	1	2	2	2	2	-
GCA_000008085-CALJACFG_04770	-	COG1784	-	3.8e-09	32.9	4.5	3.9e-09	32.8	4.5	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00430	-	COG0170	-	6.3e-09	32.6	24.5	1.5e-08	31.5	11.8	2.8	1	1	1	2	2	2	2	-
GCA_000008085-CALJACFG_02120	-	COG1758	-	7.6e-09	32.6	0.2	8.9e-09	32.4	0.2	1.1	1	0	0	1	1	1	1	-
