accession	TopHit	E_value	PecID	TaxID	TaxString
GCA_000017945-FLGBHGLA_10630	WP_012123176.1_hypothetical_protein_[Ignicoccus_hospitalis]	6.1e-08	98.6	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10640	WP_012123177.1_threonine_synthase_[Ignicoccus_hospitalis]	2.8e-219	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10650	WP_012123178.1_hypothetical_protein_[Ignicoccus_hospitalis]	8.6e-107	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10660	WP_012123179.1_SDR_family_oxidoreductase_[Ignicoccus_hospitalis]	1.6e-135	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10670	A8ABB4.1_RecName:_Full=Ribonuclease_Z;_Short=RNase_Z;_AltName:_Full=tRNA_3_endonuclease;_AltName:_Full=tRNase_Z	2.0e-166	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10680	WP_052570213.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.9e-31	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10690	WP_012123181.1_hypothetical_protein_[Ignicoccus_hospitalis]	7.1e-273	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10700	WP_012123182.1_DUF357_domain-containing_protein_[Ignicoccus_hospitalis]	9.3e-124	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10710	WP_012123183.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.9e-67	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10720	WP_052570215.1_DUF2286_domain-containing_protein_[Ignicoccus_hospitalis]	2.5e-65	99.2	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10730	ABU82221.1_PHP_C-terminal_domain_protein_[Ignicoccus_hospitalis_KIN4/I]	7.1e-124	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10740	WP_012123186.1_signal_recognition_particle_protein_[Ignicoccus_hospitalis]	2.4e-240	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10750	WP_012123187.1_hypothetical_protein_[Ignicoccus_hospitalis]	9.3e-23	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10760	WP_012123188.1_amidohydrolase_[Ignicoccus_hospitalis]	1.5e-183	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10770	WP_012123189.1_GTP-binding_protein_[Ignicoccus_hospitalis]	8.3e-185	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10780	WP_012123190.1_hypothetical_protein_[Ignicoccus_hospitalis]	6.3e-38	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10790	WP_052570219.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.2e-43	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10800	WP_012123192.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.1e-121	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10810	-	-	-	-	-
GCA_000017945-FLGBHGLA_10820	WP_052570222.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.9e-53	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10830	WP_012123194.1_hypothetical_protein_[Ignicoccus_hospitalis]	3.9e-122	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10840	ABU82231.1_DNA_topoisomerase_(ATP-hydrolyzing)_[Ignicoccus_hospitalis_KIN4/I]	6.6e-215	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10850	WP_052570223.1_hypothetical_protein_[Ignicoccus_hospitalis]	3.3e-74	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10860	WP_052570226.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.7e-99	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10870	WP_012123198.1_bifunctional_ADP-dependent_NAD(P)H-hydrate_dehydratase/NAD(P)H-hydrate_epimerase_[Ignicoccus_hospitalis]	1.5e-261	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10880	WP_012123199.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.6e-194	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10890	WP_012123200.1_3-hydroxyacyl-CoA_dehydrogenase/enoyl-CoA_hydratase_family_protein_[Ignicoccus_hospitalis]	0.0e+00	99.8	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10900	WP_012123201.1_ribosomal_RNA_small_subunit_methyltransferase_A_[Ignicoccus_hospitalis]	2.1e-134	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10910	WP_012123202.1_DUF655_domain-containing_protein_[Ignicoccus_hospitalis]	1.1e-113	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10920	WP_012123203.1_preprotein_translocase_subunit_Sec61beta_[Ignicoccus_hospitalis]	8.4e-21	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10930	WP_052570228.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.0e-125	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10940	WP_012123205.1_hypothetical_protein_[Ignicoccus_hospitalis]	9.3e-44	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10950	WP_012123206.1_NADP-dependent_isocitrate_dehydrogenase_[Ignicoccus_hospitalis]	2.2e-240	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10960	WP_052570231.1_hypothetical_protein_[Ignicoccus_hospitalis]	7.7e-114	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10970	A8ABE2.1_RecName:_Full=Nucleoside-triphosphatase_THEP1;_Short=NTPase_THEP1;_AltName:_Full=Nucleoside_triphosphate_phosphohydrolase	2.0e-94	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10980	WP_052570236.1_hypothetical_protein_[Ignicoccus_hospitalis]	6.8e-24	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_10990	WP_012123209.1_DUF433_domain-containing_protein_[Ignicoccus_hospitalis]	7.3e-33	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11000	WP_012123210.1_hypothetical_protein_[Ignicoccus_hospitalis]	6.3e-45	99.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11010	WP_083756923.1_CRISPR_system_precrRNA_processing_endoribonuclease_RAMP_protein_Cas6_[Ignicoccus_hospitalis]	5.2e-161	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11020	WP_052570238.1_hypothetical_protein_[Ignicoccus_hospitalis]	3.2e-56	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11030	WP_012123213.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.0e-60	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11040	WP_012123214.1_CRISPR-associated_endonuclease_Cas1_[Ignicoccus_hospitalis]	2.4e-178	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11050	WP_012123215.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.7e-279	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11060	WP_012123216.1_4Fe-4S_dicluster_domain-containing_protein_[Ignicoccus_hospitalis]	4.5e-44	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11070	WP_012123217.1_2-oxoglutarate_ferredoxin_oxidoreductase_subunit_gamma_[Ignicoccus_hospitalis]	5.7e-89	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11080	WP_012123218.1_2-oxoglutarate_ferredoxin_oxidoreductase_subunit_beta_[Ignicoccus_hospitalis]	1.8e-164	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11090	WP_083756924.1_2-oxoacid:acceptor_oxidoreductase_subunit_alpha_[Ignicoccus_hospitalis]	1.9e-214	99.7	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11100	WP_012123220.1_deoxyribose-phosphate_aldolase_[Ignicoccus_hospitalis]	5.3e-119	99.6	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11110	WP_012123221.1_V-type_ATP_synthase_subunit_E_[Ignicoccus_hospitalis]	2.8e-82	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11120	WP_012123222.1_vacuolar_H+-transporting_two-sector_ATPase_subunit_F_[Ignicoccus_hospitalis]	5.4e-47	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11130	WP_012123223.1_membrane-bound_dolichyl-phosphate-mannose-protein_mannosyltransferase-like_protein_[Ignicoccus_hospitalis]	6.3e-260	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11140	-	-	-	-	-
GCA_000017945-FLGBHGLA_11150	WP_052570242.1_hypothetical_protein_[Ignicoccus_hospitalis]	4.5e-124	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11160	WP_012123225.1_ABC_transporter_permease_[Ignicoccus_hospitalis]	1.0e-227	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11170	WP_012123226.1_heme_ABC_exporter_ATP-binding_protein_CcmA_[Ignicoccus_hospitalis]	3.5e-132	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11180	WP_012123227.1_radical_SAM_protein_[Ignicoccus_hospitalis]	1.9e-200	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11190	WP_012123228.1_3-isopropylmalate_dehydratase_large_subunit_[Ignicoccus_hospitalis]	4.0e-245	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11200	WP_012123229.1_hypothetical_protein_[Ignicoccus_hospitalis]	9.7e-39	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11210	WP_012123230.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.6e-83	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11220	WP_012123231.1_DNA_topoisomerase_VI_subunit_B_[Ignicoccus_hospitalis]	4.3e-308	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11230	WP_012123232.1_serine_hydroxymethyltransferase_[Ignicoccus_hospitalis]	1.3e-243	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11240	WP_012123233.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.0e-159	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11250	WP_012123234.1_50S_ribosomal_protein_L35ae_[Ignicoccus_hospitalis]	7.5e-39	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11260	WP_052570245.1_hypothetical_protein_[Ignicoccus_hospitalis]	9.1e-72	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11270	ABU82271.1_putative_signal-transduction_protein_with_CBS_domains_[Ignicoccus_hospitalis_KIN4/I]	8.6e-67	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11280	WP_012123236.1_auxin_efflux_carrier_[Ignicoccus_hospitalis]	5.8e-141	99.6	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11290	WP_052570248.1_hypothetical_protein_[Ignicoccus_hospitalis]	9.9e-129	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11300	WP_012123238.1_biosynthetic-type_acetolactate_synthase_large_subunit_[Ignicoccus_hospitalis]	0.0e+00	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11310	WP_012123239.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.8e-23	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11320	WP_012123240.1_HIT_family_protein_[Ignicoccus_hospitalis]	3.2e-71	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11330	WP_012123241.1_TrpB-like_pyridoxal_phosphate-dependent_enzyme_[Ignicoccus_hospitalis]	3.2e-250	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11340	WP_012123242.1_molybdopterin_oxidoreductase_[Ignicoccus_hospitalis]	0.0e+00	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11350	WP_012123243.1_PLP-dependent_transferase_[Ignicoccus_hospitalis]	7.7e-203	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11360	WP_012123244.1_S-methyl-5'-thioadenosine_phosphorylase_[Ignicoccus_hospitalis]	1.2e-157	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11370	WP_012123245.1_hypothetical_protein_[Ignicoccus_hospitalis]	6.0e-36	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11380	ABU82282.1_ZPR1-related_zinc_finger_protein_[Ignicoccus_hospitalis_KIN4/I]	6.6e-99	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11390	WP_012123247.1_50S_ribosomal_protein_L44e_[Ignicoccus_hospitalis]	5.0e-44	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11400	WP_012123248.1_radical_SAM_protein_[Ignicoccus_hospitalis]	1.8e-197	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11410	ABU82285.1_geranylgeranyl_reductase_[Ignicoccus_hospitalis_KIN4/I]	1.1e-256	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11420	WP_012123250.1_UDP-N-acetylglucosamine--LPS_N-acetylglucosamine_transferase_[Ignicoccus_hospitalis]	2.2e-171	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11430	WP_012123251.1_glutamate--tRNA_ligase_[Ignicoccus_hospitalis]	0.0e+00	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11440	WP_012123252.1_thioredoxin_[Ignicoccus_hospitalis]	1.4e-51	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11450	WP_012123253.1_hypothetical_protein_[Ignicoccus_hospitalis]	3.3e-92	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11460	WP_012123254.1_phosphoenolpyruvate_synthase_[Ignicoccus_hospitalis]	0.0e+00	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11470	ABU82291.1_hypothetical_protein_Igni_1114_[Ignicoccus_hospitalis_KIN4/I]	1.1e-119	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11480	WP_052570255.1_methyltransferase_domain-containing_protein_[Ignicoccus_hospitalis]	1.1e-92	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11490	ABU82293.1_Uncharacterized_protein-like_protein_[Ignicoccus_hospitalis_KIN4/I]	1.3e-196	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11500	WP_012123258.1_tRNA(Met)_cytidine_acetyltransferase_[Ignicoccus_hospitalis]	0.0e+00	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11510	WP_012123259.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.9e-32	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11520	ABU82296.1_hypothetical_protein_Igni_1119_[Ignicoccus_hospitalis_KIN4/I]	5.3e-35	100.0	453591	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11530	WP_012123261.1_hypothetical_protein_[Ignicoccus_hospitalis]	6.1e-185	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11540	WP_012123262.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.0e-149	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11550	WP_012123263.1_hypothetical_protein_[Ignicoccus_hospitalis]	5.8e-43	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11560	WP_012123264.1_tRNA_methyltransferase_[Ignicoccus_hospitalis]	2.8e-101	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11570	WP_052570262.1_hypothetical_protein_[Ignicoccus_hospitalis]	1.0e-75	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11580	WP_012123266.1_DNA_cytosine_methyltransferase_[Ignicoccus_hospitalis]	9.4e-183	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11590	WP_012123267.1_hypothetical_protein_[Ignicoccus_hospitalis]	2.3e-127	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11600	WP_012123268.1_Holliday_junction_DNA_helicase_[Ignicoccus_hospitalis]	1.8e-72	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11610	WP_012123269.1_translation_initiation_factor_IF-5A_[Ignicoccus_hospitalis]	5.1e-69	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11620	WP_012123270.1_hypothetical_protein_[Ignicoccus_hospitalis]	9.8e-200	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
GCA_000017945-FLGBHGLA_11630	-	-	-	-	-
GCA_000017945-FLGBHGLA_11640	WP_012123271.1_hypothetical_protein_[Ignicoccus_hospitalis]	0.0e+00	100.0	160233	Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,Ignicoccus_hospitalis
